"Country or Area","Year(s)","Variant","Value"
"Indonesia","2051","Upper 95 PI","351442.908"
"Indonesia","2051","Lower 95 PI","285911.669"
"Indonesia","2050","Medium","317225.213"
"Indonesia","2050","High","345237.863"
"Indonesia","2050","Low","289846.845"
"Indonesia","2050","Constant fertility","327763.745"
"Indonesia","2050","Instant replacement","325707.319"
"Indonesia","2050","Zero migration","319018.022"
"Indonesia","2050","Constant mortality","299177.553"
"Indonesia","2050","No change","309579.144"
"Indonesia","2050","Momentum","309347.114"
"Indonesia","2050","Instant replacement zero migration","327541.127"
"Indonesia","2050","Median PI","317225.213"
"Indonesia","2050","Upper 80 PI","338387.378"
"Indonesia","2050","Lower 80 PI","298015.654"
"Indonesia","2050","Upper 95 PI","349539.686"
"Indonesia","2050","Lower 95 PI","286745.177"
"Indonesia","2049","Medium","316669.001"
"Indonesia","2049","High","343311.91"
"Indonesia","2049","Low","290517.89"
"Indonesia","2049","Constant fertility","326544.176"
"Indonesia","2049","Instant replacement","324614.738"
"Indonesia","2049","Zero migration","318393.007"
"Indonesia","2049","Constant mortality","299361.921"
"Indonesia","2049","No change","309114.695"
"Indonesia","2049","Momentum","308937.427"
"Indonesia","2049","Instant replacement zero migration","326376.328"
"Indonesia","2049","Median PI","316669"
"Indonesia","2049","Upper 80 PI","336897.047"
"Indonesia","2049","Lower 80 PI","298307.864"
"Indonesia","2049","Upper 95 PI","347677.939"
"Indonesia","2049","Lower 95 PI","287426.586"
"Indonesia","2048","Medium","316037.84"
"Indonesia","2048","High","341360.506"
"Indonesia","2048","Low","291088.917"
"Indonesia","2048","Constant fertility","325276.791"
"Indonesia","2048","Instant replacement","323466.001"
"Indonesia","2048","Zero migration","317693.357"
"Indonesia","2048","Constant mortality","299469.886"
"Indonesia","2048","No change","308599.647"
"Indonesia","2048","Momentum","308469.453"
"Indonesia","2048","Instant replacement zero migration","325155.896"
"Indonesia","2048","Median PI","316037.84"
"Indonesia","2048","Upper 80 PI","335342.844"
"Indonesia","2048","Lower 80 PI","298476.726"
"Indonesia","2048","Upper 95 PI","345470.05"
"Indonesia","2048","Lower 95 PI","287957.055"
"Indonesia","2047","Medium","315329.358"
"Indonesia","2047","High","339376.704"
"Indonesia","2047","Low","291559.961"
"Indonesia","2047","Constant fertility","323957.726"
"Indonesia","2047","Instant replacement","322257.183"
"Indonesia","2047","Zero migration","316916.656"
"Indonesia","2047","Constant mortality","299498.539"
"Indonesia","2047","No change","308029.709"
"Indonesia","2047","Momentum","307938.804"
"Indonesia","2047","Instant replacement zero migration","323875.85"
"Indonesia","2047","Median PI","315329.358"
"Indonesia","2047","Upper 80 PI","333826.226"
"Indonesia","2047","Lower 80 PI","298453.124"
"Indonesia","2047","Upper 95 PI","343190.568"
"Indonesia","2047","Lower 95 PI","288371.76"
"Indonesia","2046","Medium","314535.14"
"Indonesia","2046","High","337346.65"
"Indonesia","2046","Low","291925.611"
"Indonesia","2046","Constant fertility","322582.204"
"Indonesia","2046","Instant replacement","320983.751"
"Indonesia","2046","Zero migration","316054.424"
"Indonesia","2046","Constant mortality","299440.355"
"Indonesia","2046","No change","307401.015"
"Indonesia","2046","Momentum","307341.818"
"Indonesia","2046","Instant replacement zero migration","322531.593"
"Indonesia","2046","Median PI","314535.14"
"Indonesia","2046","Upper 80 PI","332194.901"
"Indonesia","2046","Lower 80 PI","298406.036"
"Indonesia","2046","Upper 95 PI","341170.892"
"Indonesia","2046","Lower 95 PI","288821.203"
"Indonesia","2045","Medium","313666.981"
"Indonesia","2045","High","335277.022"
"Indonesia","2045","Low","292200.151"
"Indonesia","2045","Constant fertility","321148.734"
"Indonesia","2045","Instant replacement","319644.898"
"Indonesia","2045","Zero migration","315118.499"
"Indonesia","2045","Constant mortality","299305.078"
"Indonesia","2045","No change","306710.269"
"Indonesia","2045","Momentum","306675.806"
"Indonesia","2045","Instant replacement zero migration","321122.283"
"Indonesia","2045","Median PI","313666.981"
"Indonesia","2045","Upper 80 PI","330438.892"
"Indonesia","2045","Lower 80 PI","298315.954"
"Indonesia","2045","Upper 95 PI","339069.217"
"Indonesia","2045","Lower 95 PI","289268.614"
"Indonesia","2044","Medium","312729.314"
"Indonesia","2044","High","333166.677"
"Indonesia","2044","Low","292390.855"
"Indonesia","2044","Constant fertility","319656.496"
"Indonesia","2044","Instant replacement","318240.825"
"Indonesia","2044","Zero migration","314113.307"
"Indonesia","2044","Constant mortality","299095.15"
"Indonesia","2044","No change","305954.785"
"Indonesia","2044","Momentum","305939.056"
"Indonesia","2044","Instant replacement zero migration","319648.093"
"Indonesia","2044","Median PI","312729.314"
"Indonesia","2044","Upper 80 PI","328579.49"
"Indonesia","2044","Lower 80 PI","298019.409"
"Indonesia","2044","Upper 95 PI","336776.796"
"Indonesia","2044","Lower 95 PI","289555.234"
"Indonesia","2043","Medium","311703.932"
"Indonesia","2043","High","330991.709"
"Indonesia","2043","Low","292482.596"
"Indonesia","2043","Constant fertility","318103.411"
"Indonesia","2043","Instant replacement","316770.171"
"Indonesia","2043","Zero migration","313020.519"
"Indonesia","2043","Constant mortality","298792.563"
"Indonesia","2043","No change","305132.57"
"Indonesia","2043","Momentum","305130.225"
"Indonesia","2043","Instant replacement zero migration","318107.619"
"Indonesia","2043","Median PI","311703.932"
"Indonesia","2043","Upper 80 PI","326794.92"
"Indonesia","2043","Lower 80 PI","297619.626"
"Indonesia","2043","Upper 95 PI","334522.793"
"Indonesia","2043","Lower 95 PI","289734.208"
"Indonesia","2042","Medium","310593.657"
"Indonesia","2042","High","328750.29"
"Indonesia","2042","Low","292480.501"
"Indonesia","2042","Constant fertility","316489.621"
"Indonesia","2042","Instant replacement","315234.226"
"Indonesia","2042","Zero migration","311842.965"
"Indonesia","2042","Constant mortality","298398.675"
"Indonesia","2042","No change","304242.413"
"Indonesia","2042","Momentum","304249.189"
"Indonesia","2042","Instant replacement zero migration","316502.148"
"Indonesia","2042","Median PI","310593.657"
"Indonesia","2042","Upper 80 PI","324959.297"
"Indonesia","2042","Lower 80 PI","297213.47"
"Indonesia","2042","Upper 95 PI","332360.055"
"Indonesia","2042","Lower 95 PI","289747.033"
"Indonesia","2041","Medium","309414.55"
"Indonesia","2041","High","326454.714"
"Indonesia","2041","Low","292402.324"
"Indonesia","2041","Constant fertility","314815.014"
"Indonesia","2041","Instant replacement","313634.3"
"Indonesia","2041","Zero migration","310596.788"
"Indonesia","2041","Constant mortality","297929.009"
"Indonesia","2041","No change","303283.932"
"Indonesia","2041","Momentum","303296.965"
"Indonesia","2041","Instant replacement zero migration","314832.988"
"Indonesia","2041","Median PI","309414.549"
"Indonesia","2041","Upper 80 PI","322933.619"
"Indonesia","2041","Lower 80 PI","296775.566"
"Indonesia","2041","Upper 95 PI","330122.21"
"Indonesia","2041","Lower 95 PI","289706.016"
"Indonesia","2040","Medium","308164.809"
"Indonesia","2040","High","324099.722"
"Indonesia","2040","Low","292247.895"
"Indonesia","2040","Constant fertility","313080.327"
"Indonesia","2040","Instant replacement","311972.392"
"Indonesia","2040","Zero migration","309280.185"
"Indonesia","2040","Constant mortality","297381.471"
"Indonesia","2040","No change","302257.599"
"Indonesia","2040","Momentum","302275.267"
"Indonesia","2040","Instant replacement zero migration","313102.156"
"Indonesia","2040","Median PI","308164.809"
"Indonesia","2040","Upper 80 PI","320796.283"
"Indonesia","2040","Lower 80 PI","296200.571"
"Indonesia","2040","Upper 95 PI","327738.689"
"Indonesia","2040","Lower 95 PI","289659.899"
"Indonesia","2039","Medium","306842.611"
"Indonesia","2039","High","321680.52"
"Indonesia","2039","Low","292016.697"
"Indonesia","2039","Constant fertility","311288.351"
"Indonesia","2039","Instant replacement","310252.541"
"Indonesia","2039","Zero migration","307891.349"
"Indonesia","2039","Constant mortality","296752.727"
"Indonesia","2039","No change","301164.686"
"Indonesia","2039","Momentum","301186.613"
"Indonesia","2039","Instant replacement zero migration","311313.736"
"Indonesia","2039","Median PI","306842.612"
"Indonesia","2039","Upper 80 PI","318488.108"
"Indonesia","2039","Lower 80 PI","295612.394"
"Indonesia","2039","Upper 95 PI","325258.949"
"Indonesia","2039","Lower 95 PI","289354.199"
"Indonesia","2038","Medium","305448.276"
"Indonesia","2038","High","319194.99"
"Indonesia","2038","Low","291710.05"
"Indonesia","2038","Constant fertility","309442.543"
"Indonesia","2038","Instant replacement","308478.861"
"Indonesia","2038","Zero migration","306430.623"
"Indonesia","2038","Constant mortality","296041.678"
"Indonesia","2038","No change","300007.245"
"Indonesia","2038","Momentum","300033.748"
"Indonesia","2038","Instant replacement zero migration","309471.878"
"Indonesia","2038","Median PI","305448.276"
"Indonesia","2038","Upper 80 PI","316206.088"
"Indonesia","2038","Lower 80 PI","295088.044"
"Indonesia","2038","Upper 95 PI","322857.855"
"Indonesia","2038","Lower 95 PI","289038.538"
"Indonesia","2037","Medium","303988.726"
"Indonesia","2037","High","316648.394"
"Indonesia","2037","Low","291335.441"
"Indonesia","2037","Constant fertility","307547.905"
"Indonesia","2037","Instant replacement","306657.051"
"Indonesia","2037","Zero migration","304905.004"
"Indonesia","2037","Constant mortality","295252.992"
"Indonesia","2037","No change","298788.079"
"Indonesia","2037","Momentum","298820.227"
"Indonesia","2037","Instant replacement zero migration","307582.348"
"Indonesia","2037","Median PI","303988.726"
"Indonesia","2037","Upper 80 PI","313983.037"
"Indonesia","2037","Lower 80 PI","294342.297"
"Indonesia","2037","Upper 95 PI","320296.223"
"Indonesia","2037","Lower 95 PI","288771.05"
"Indonesia","2036","Medium","302465.687"
"Indonesia","2036","High","314041.716"
"Indonesia","2036","Low","290894.643"
"Indonesia","2036","Constant fertility","305607.813"
"Indonesia","2036","Instant replacement","304791.005"
"Indonesia","2036","Zero migration","303316.296"
"Indonesia","2036","Constant mortality","294388.47"
"Indonesia","2036","No change","297510.66"
"Indonesia","2036","Momentum","297550.117"
"Indonesia","2036","Instant replacement zero migration","305649.124"
"Indonesia","2036","Median PI","302465.687"
"Indonesia","2036","Upper 80 PI","311744.564"
"Indonesia","2036","Lower 80 PI","293507.018"
"Indonesia","2036","Upper 95 PI","317575.277"
"Indonesia","2036","Lower 95 PI","288334.876"
"Indonesia","2035","Medium","300882.677"
"Indonesia","2035","High","311378.452"
"Indonesia","2035","Low","290390.819"
"Indonesia","2035","Constant fertility","303625.541"
"Indonesia","2035","Instant replacement","302883.807"
"Indonesia","2035","Zero migration","301668.096"
"Indonesia","2035","Constant mortality","293452.319"
"Indonesia","2035","No change","296178.972"
"Indonesia","2035","Momentum","296227.312"
"Indonesia","2035","Instant replacement zero migration","303675.372"
"Indonesia","2035","Median PI","300882.677"
"Indonesia","2035","Upper 80 PI","309462.634"
"Indonesia","2035","Lower 80 PI","292651.013"
"Indonesia","2035","Upper 95 PI","314803.257"
"Indonesia","2035","Lower 95 PI","287797.783"
"Indonesia","2034","Medium","299251.173"
"Indonesia","2034","High","308670.521"
"Indonesia","2034","Low","289834.854"
"Indonesia","2034","Constant fertility","301606.478"
"Indonesia","2034","Instant replacement","300940.717"
"Indonesia","2034","Zero migration","299972.019"
"Indonesia","2034","Constant mortality","292454.808"
"Indonesia","2034","No change","294797.263"
"Indonesia","2034","Momentum","294856.029"
"Indonesia","2034","Instant replacement zero migration","301666.461"
"Indonesia","2034","Median PI","299251.173"
"Indonesia","2034","Upper 80 PI","307123.238"
"Indonesia","2034","Lower 80 PI","291651.568"
"Indonesia","2034","Upper 95 PI","311974.323"
"Indonesia","2034","Lower 95 PI","287248.334"
"Indonesia","2033","Medium","297563.755"
"Indonesia","2033","High","305911.068"
"Indonesia","2033","Low","289218.73"
"Indonesia","2033","Constant fertility","299555.206"
"Indonesia","2033","Instant replacement","298965.731"
"Indonesia","2033","Zero migration","298220.7"
"Indonesia","2033","Constant mortality","291388.307"
"Indonesia","2033","No change","293369.833"
"Indonesia","2033","Momentum","293440.094"
"Indonesia","2033","Instant replacement zero migration","299626.481"
"Indonesia","2033","Median PI","297563.755"
"Indonesia","2033","Upper 80 PI","304746.353"
"Indonesia","2033","Lower 80 PI","290556.221"
"Indonesia","2033","Upper 95 PI","309098.83"
"Indonesia","2033","Lower 95 PI","286608.146"
"Indonesia","2032","Medium","295817.463"
"Indonesia","2032","High","303097.513"
"Indonesia","2032","Low","288539.09"
"Indonesia","2032","Constant fertility","297474.644"
"Indonesia","2032","Instant replacement","296960.462"
"Indonesia","2032","Zero migration","296411.263"
"Indonesia","2032","Constant mortality","290251.137"
"Indonesia","2032","No change","291900.866"
"Indonesia","2032","Momentum","291982.51"
"Indonesia","2032","Instant replacement zero migration","297557.142"
"Indonesia","2032","Median PI","295817.463"
"Indonesia","2032","Upper 80 PI","302298.255"
"Indonesia","2032","Lower 80 PI","289453.23"
"Indonesia","2032","Upper 95 PI","306134.321"
"Indonesia","2032","Lower 95 PI","285936.932"
"Indonesia","2031","Medium","294013.829"
"Indonesia","2031","High","300338.328"
"Indonesia","2031","Low","287690.535"
"Indonesia","2031","Constant fertility","295365.475"
"Indonesia","2031","Instant replacement","294923.869"
"Indonesia","2031","Zero migration","294545.349"
"Indonesia","2031","Constant mortality","289047.999"
"Indonesia","2031","No change","290394.236"
"Indonesia","2031","Momentum","290485.542"
"Indonesia","2031","Instant replacement zero migration","295457.496"
"Indonesia","2031","Median PI","294013.829"
"Indonesia","2031","Upper 80 PI","299798.233"
"Indonesia","2031","Lower 80 PI","288324.667"
"Indonesia","2031","Upper 95 PI","303133.13"
"Indonesia","2031","Lower 95 PI","285181.077"
"Indonesia","2030","Medium","292150.1"
"Indonesia","2030","High","297630.601"
"Indonesia","2030","Low","286670.444"
"Indonesia","2030","Constant fertility","293228.748"
"Indonesia","2030","Instant replacement","292855.871"
"Indonesia","2030","Zero migration","292620.316"
"Indonesia","2030","Constant mortality","287778.417"
